Time,BM7,BM8,BM9,BM10
2720.8664,5,6,2,6
2720.895,2,6,8,8
2720.9197,6,6,5,5
2720.9524,11,7,4,6
2720.9771,7,10,9,8
2721.0057,1,7,8,8
2721.0343,8,2,3,8
2721.0591,6,5,8,9
2721.0876,7,9,6,9
2721.1164,4,6,8,3
2721.145,11,8,5,3
2721.1735,4,9,3,6
2721.1983,3,7,9,5
2721.2269,4,3,6,10
2721.2555,7,8,9,5
2721.2842,5,6,7,7
2721.3127,8,6,4,1
2721.3417,11,8,10,6
2721.3663,2,6,5,9
2721.3947,7,7,8,5
2721.4234,6,4,6,9
2721.452,6,8,7,8
2721.4768,7,6,7,7
2721.5054,2,3,11,6
2721.534,7,7,7,7
2721.5626,5,8,5,9
2721.5913,6,3,14,5
2721.6161,2,5,5,7
2721.6447,6,6,8,4
2721.6733,3,5,7,5
2721.702,4,7,7,6
2721.7266,5,4,5,8
2721.7552,5,11,2,7
2721.784,7,6,10,6
2721.8127,6,4,10,11
2721.8412,3,6,9,6
2721.8659,6,3,4,8
2721.8947,9,6,5,6
2721.9232,7,10,5,7
2721.9518,4,6,10,7
2721.9804,2,8,4,7
2722.0052,2,6,8,5
2722.0338,8,6,7,9
2722.0624,8,6,4,5
2722.091,7,5,7,5
2722.1198,9,10,7,7
2722.1486,5,8,12,7
2722.1732,4,4,9,7
2722.2017,6,10,9,7
2722.2302,7,8,6,6
2722.259,10,6,7,4
2722.2876,5,10,6,7
2722.3122,1,5,8,4
2722.341,4,11,7,10
2722.3695,4,7,7,8
2722.3942,6,7,5,0
2722.4231,9,9,9,7
2722.4555,10,10,3,9
2722.4801,4,6,8,6
2722.5088,5,8,4,9
2722.5375,4,10,4,12
2722.5622,2,5,4,7
2722.5948,11,11,8,5
2722.6194,5,14,5,7
2722.6483,8,7,9,7
2722.6767,5,4,6,10
2722.7014,7,3,7,7
2722.7301,6,7,4,7
2722.7586,8,4,8,3
2722.7873,7,1,9,4
2722.8159,5,10,6,7
2722.8406,5,8,9,7
2722.8692,5,4,4,8
2722.8979,5,5,7,7
2722.9265,4,2,7,4
2722.9552,2,7,7,10
2722.9799,9,8,4,6
2723.0085,7,8,4,5
2723.0372,4,6,10,3
2723.0658,6,6,3,7
2723.0945,7,7,5,11
2723.1191,2,5,8,5
2723.1478,4,5,5,9
2723.1766,5,4,9,8
2723.2014,7,6,8,7
2723.2298,7,5,9,4
2723.2585,3,7,9,8
2723.287,4,8,7,6
2723.3157,3,7,7,10
2723.3404,6,8,3,6
2723.3689,8,6,4,4
2723.3977,7,6,4,9
2723.4264,4,10,9,5
2723.4549,4,7,6,6
2723.4796,4,8,6,6
2723.5084,3,4,7,9
2723.5369,8,7,6,7
2723.5656,10,6,5,9
2723.5943,6,9,8,10
2723.6228,4,8,12,7
2723.6475,5,7,7,8
2723.6761,3,5,5,4
2723.7048,5,7,5,7
2723.7334,8,7,5,5
2723.7621,9,7,7,10
2723.7868,6,9,7,3
2723.8154,1,8,10,6
2723.844,4,6,7,9
2723.8687,5,5,4,6
2723.8974,7,7,4,6
2723.9261,10,7,8,6
2723.9549,9,9,5,6
2723.9833,3,11,6,4
2724.0081,3,7,8,5
2724.0367,2,7,7,10
2724.0653,3,6,6,7
2724.0939,2,4,3,5
2724.1226,11,6,7,6
2724.1473,4,7,2,7
2724.1759,4,6,11,7
2724.2045,0,6,8,8
2724.2331,1,6,4,9
2724.2618,9,8,4,7
2724.2865,8,7,7,3
2724.3151,5,5,6,8
2724.3438,6,8,4,6
2724.3723,7,12,8,4
2724.4011,7,11,6,7
2724.4257,6,8,8,6
2724.4545,4,8,6,3
2724.4832,7,9,7,6
2724.5116,7,5,5,6
2724.5364,5,7,7,6
2724.569,8,10,10,4
2724.5936,9,7,6,7
2724.6223,2,7,7,6
2724.6509,4,5,7,3
2724.6756,5,6,5,6
2724.7042,7,8,4,6
2724.733,9,8,6,11
2724.7615,6,6,6,6
2724.7902,4,12,2,8
2724.8149,1,8,4,6
2724.8435,6,7,2,7
2724.8721,2,3,7,5
2724.9008,9,9,6,8
2724.9295,10,12,1,6
2724.9541,8,4,9,7
2724.9827,4,7,5,7
2725.0115,5,5,7,7
2725.0399,7,9,5,7
2725.0686,4,7,7,7
2725.0934,7,7,6,4
2725.122,5,8,5,5
2725.1506,2,6,8,4
2725.1792,8,5,7,7
2725.208,6,5,10,11
2725.2367,5,10,5,8
2725.2613,11,7,6,6
2725.2899,10,7,5,6
2725.3185,6,5,9,7
2725.3432,7,8,8,7
2725.3718,4,9,7,8
2725.4006,4,4,8,6
2725.4292,5,7,3,5
2725.4577,7,7,5,8
2725.4824,9,4,3,6
2725.5111,1,11,6,4
2725.5398,5,8,11,7
2725.5684,5,11,3,8
2725.597,6,12,2,5
2725.6217,9,6,8,6
2725.6504,11,4,5,7
2725.679,4,10,4,7
2725.7077,7,5,4,3
2725.7363,5,8,3,8
2725.761,7,8,6,8
2725.7898,6,3,8,8
2725.8184,8,6,6,6
2725.8468,9,5,4,8
2725.8715,5,8,3,9
2725.9003,5,7,9,4
2725.9289,5,8,5,5
2725.9575,6,8,6,8
2725.9861,5,7,6,6
2726.0109,5,4,2,5
2726.0394,6,4,8,4
2726.0682,11,5,6,5
2726.0968,6,7,8,8
2726.1254,10,5,9,6
2726.1501,6,5,8,9
2726.1787,4,4,4,9
2726.2074,5,5,4,9
2726.236,7,5,4,6
2726.2646,7,5,5,7
2726.2894,5,9,3,6
2726.3182,8,5,7,8
2726.3467,5,3,4,10
2726.3752,6,5,6,7
2726.4,6,2,2,7
2726.4286,5,3,7,5
2726.4573,11,1,7,7
2726.4859,5,9,7,7
2726.5145,9,6,9,12
2726.5392,8,4,9,8
2726.5677,6,8,7,3
2726.5965,3,5,3,6
2726.6252,4,5,7,4
2726.6537,7,3,5,6
2726.6825,8,10,5,8
2726.7071,4,4,8,6
2726.7358,7,5,6,7
2726.7644,3,3,3,7
2726.793,7,6,4,7
2726.8188,2,7,7,6
2726.8465,8,7,2,9
2726.875,7,9,7,5
2726.9036,7,9,4,7
2726.9323,5,10,7,5
2726.957,6,8,6,9
2726.9856,6,8,5,7
2727.0142,7,4,5,7
2727.0428,5,8,5,4
2727.0676,8,7,6,7
2727.0964,7,13,4,7
2727.1249,6,6,7,6
2727.1535,6,5,6,10
2727.1821,5,8,4,7
2727.2068,5,9,8,7
2727.2355,11,8,6,6
2727.2641,7,12,3,5
2727.2927,6,4,7,6
2727.3215,5,8,10,10
2727.3461,6,7,3,5
2727.3747,6,9,3,5
2727.4034,10,4,5,6
2727.4319,7,1,6,6
2727.4606,9,5,6,7
2727.4893,7,2,12,4
2727.514,6,0,3,9
2727.5426,2,7,8,5
2727.5712,7,4,2,5
2727.5998,5,3,5,12
2727.6248,7,3,4,4
2727.6533,5,6,11,8
2727.6819,6,4,5,10
2727.7105,5,5,4,11
2727.7351,6,2,7,5
2727.7638,5,5,4,5
2727.7925,9,3,5,7
2727.8211,8,3,4,4
2727.8498,6,5,6,8
2727.8743,6,2,7,3
2727.9031,7,7,11,6
2727.9317,4,4,4,7
2727.9604,6,6,7,3
2727.9889,6,4,9,7
2728.0137,9,4,4,4
2728.0423,6,2,3,7
2728.071,3,7,4,5
2728.0996,8,3,11,5
2728.1282,8,3,7,10
2728.1531,6,7,9,7
2728.1846,0,2,3,7
2728.2102,8,5,6,5
2728.2388,9,5,8,6
2728.2635,5,5,4,9
2728.2924,6,4,11,8
2728.3208,5,3,4,9
2728.3495,5,3,5,10
2728.3783,5,5,4,5
2728.4029,8,5,4,7
2728.4314,9,9,2,4
2728.46,5,4,1,8
2728.4886,4,7,8,9
2728.5173,4,3,8,7
2728.546,8,4,3,10
2728.5707,6,4,6,3
2728.5993,6,3,4,7
2728.628,8,3,8,7
2728.6527,7,6,9,7
2728.6815,4,8,5,6
2728.71,6,4,11,7
2728.7386,8,6,4,10
2728.7672,7,4,9,4
2728.7918,3,5,4,7
2728.8206,7,4,10,7
2728.8492,4,2,5,6
2728.8778,7,6,8,7
2728.9067,6,3,11,8
2728.9351,5,3,4,10
2728.9597,7,2,5,6
2728.9884,4,4,6,3
2729.0172,11,4,7,6
2729.0456,8,4,5,7
2729.0704,9,6,3,9
2729.0991,4,2,12,6
2729.1276,7,6,8,6
2729.1564,5,7,5,4
2729.1849,6,5,7,11
2729.2136,12,4,6,6
2729.2386,5,7,9,6
2729.2669,6,3,7,8
2729.2955,4,4,9,5
2729.3242,5,3,6,11
2729.3489,6,7,7,7
2729.3776,3,6,6,6
2729.4062,11,4,5,6
2729.4348,12,6,5,7
2729.4597,7,5,7,8
2729.4882,3,5,7,10
2729.5168,0,5,7,9
2729.5455,5,10,6,3
2729.5741,7,8,5,4
2729.6033,14,6,6,6
2729.6274,6,12,5,8
2729.656,4,9,8,7
2729.6856,7,11,6,7
2729.7133,7,9,3,6
2729.7386,7,6,3,3
2729.7667,5,8,7,6
2729.7953,9,8,6,7
2729.824,7,9,3,7
2729.8526,4,3,10,8
2729.8773,6,4,2,9
2729.9059,6,4,4,7
2729.9345,1,5,9,7
2729.9632,5,3,4,8
2729.988,7,3,4,4
2730.0166,8,8,6,7
2730.0452,5,4,8,7
2730.0738,7,4,7,6
2730.1024,4,4,4,8
2730.1272,6,3,4,5
2730.1558,5,6,4,5
2730.1844,8,4,6,11
2730.2133,9,5,2,4
2730.2416,7,9,6,7
2730.2664,4,4,9,9
2730.295,4,4,6,8
2730.3236,8,4,6,9
2730.3523,4,5,3,11
2730.3809,5,4,3,3
2730.4096,8,3,10,7
2730.4343,6,6,6,7
2730.4629,5,4,6,6
2730.4914,6,5,10,6
2730.5162,7,3,6,8
2730.5449,4,1,2,5
2730.5735,7,3,6,7
2730.6022,9,6,7,7
2730.6308,9,4,6,7
2730.6555,8,5,4,4
2730.6841,9,4,6,6
2730.7127,4,8,6,7
2730.7416,7,7,7,11
2730.7701,4,10,3,4
2730.7987,10,8,4,6
2730.8234,5,9,4,6
2730.852,6,12,9,7
2730.8807,6,8,9,11
2730.9094,6,11,6,5
2730.9383,2,7,11,7
2730.9627,9,7,7,7
2730.9914,5,11,7,5
2731.0199,9,8,10,8
2731.0486,10,9,5,8
2731.0733,2,5,7,5
2731.102,6,3,10,8
2731.1305,7,5,5,5
2731.1591,7,2,9,7
2731.1879,7,7,7,6
2731.2125,8,2,6,8
2731.2412,5,1,9,11
2731.2698,2,5,9,5
2731.2983,4,5,3,7
2731.3231,7,1,6,5
2731.3556,10,5,7,6
2731.3805,8,8,7,7
2731.409,5,2,6,1
2731.4377,5,2,13,7
2731.4663,6,6,5,12
2731.491,6,7,3,7
2731.5198,5,5,8,7
2731.5484,12,1,3,3
2731.5769,7,5,8,8
2731.6016,8,4,8,5
2731.6303,8,6,7,12
2731.6589,7,6,9,6
2731.6875,8,7,4,4
2731.7161,5,4,5,7
2731.7409,7,4,5,7
2731.7695,4,6,7,6
2731.7986,3,5,7,5
2731.8268,2,11,7,7
2731.8515,7,4,4,8
2731.88,5,3,7,4
2731.9088,3,5,6,7
2731.9374,7,4,6,6
2731.9659,7,5,4,3
2731.9947,5,4,3,10
2732.0193,5,5,8,5
2732.0481,7,4,3,6
2732.0767,7,3,4,8
2732.1053,4,4,0,7
2732.13,4,2,0,4
2732.1586,4,3,0,3
2732.1873,7,7,3,10
2732.2158,4,7,0,6
2732.2406,6,6,8,6
2732.2733,0,3,1,11
2732.299,2,2,3,5
2732.3265,0,0,3,6
2732.3551,4,4,5,3
2732.3798,2,3,0,6
2732.4084,0,6,4,7
2732.4372,4,0,8,4
2732.4657,2,1,2,0
2732.4943,1,0,2,2
2732.5191,3,2,4,0
2732.5477,1,3,1,0
2732.5763,2,1,5,2
2732.6049,3,5,4,0
2732.6336,2,7,3,3
2732.6584,4,2,6,4
2732.6871,2,2,2,7
2732.7156,5,3,4,1
2732.7442,4,1,2,5
2732.769,1,1,7,3
2732.7976,6,0,2,7
2732.8264,0,6,6,5
2732.8549,3,2,3,2
2732.8835,0,0,3,4
2732.9086,3,0,0,8
2732.9368,4,4,4,5
2732.9654,4,4,3,5
2732.9941,1,0,2,4
2733.0227,8,2,0,2
2733.0474,6,5,3,5
2733.0761,5,1,1,5
2733.1045,1,3,5,3
2733.1333,7,5,4,7
2733.1581,1,3,0,0
2733.1867,9,9,4,5
2733.2153,6,6,1,4
2733.244,8,9,1,4
2733.2726,5,10,7,3
2733.2973,0,6,1,5
2733.3259,3,5,1,9
2733.3548,2,6,4,5
2733.3832,3,4,1,3
2733.4118,3,8,0,4
2733.4405,8,11,3,4
2733.4652,6,9,1,5
2733.4938,7,10,3,4
2733.5225,7,8,2,7
2733.551,4,7,2,7
2733.5799,6,11,1,8
2733.6045,6,8,7,2
2733.633,8,9,1,6
2733.6618,5,12,1,3
2733.6903,2,9,6,5
2733.719,3,8,3,10
2733.7437,3,8,0,5
2733.7723,6,8,9,6
2733.8009,8,9,3,3
2733.8256,9,9,1,5
2733.8582,5,11,2,7
2733.8831,5,11,7,5
2733.9116,4,7,4,8
2733.9402,7,8,4,1
2733.9649,6,8,8,5
2733.9935,8,8,5,4
2734.0222,10,8,5,4
2734.0508,6,7,8,4
2734.0794,2,9,7,6
2734.1083,6,6,6,10
2734.133,2,11,2,8
2734.1615,9,12,2,4
2734.1901,8,8,6,6
2734.2187,3,10,7,4
2734.2473,5,10,2,7
2734.2721,3,4,5,4
2734.3007,8,8,4,4
2734.3294,6,10,3,6
2734.3579,6,9,4,4
2734.3866,2,13,5,1
2734.4113,6,9,8,4
2734.44,3,7,6,12
2734.4685,7,8,6,3
2734.4972,6,8,1,5
2734.5258,8,10,5,4
2734.5506,5,13,5,6
2734.5792,7,7,5,5
2734.6079,6,10,7,6
2734.6366,2,7,6,3
2734.6614,3,7,5,5
2734.6898,6,7,5,1
2734.7185,9,7,9,6
2734.7471,2,11,4,6
2734.7718,5,8,9,3
2734.8044,6,10,5,10
2734.8291,7,8,0,2
2734.8577,5,6,6,3
2734.8865,8,9,10,4
2734.915,6,11,6,4
2734.9437,8,10,10,3
2734.9683,1,9,6,0
2734.997,5,8,5,4
2735.0256,5,8,9,6
2735.0503,9,8,9,2
2735.079,2,10,5,4
2735.1076,7,10,7,6
2735.1362,7,9,6,6
2735.1648,5,7,5,6
2735.1935,6,11,6,5
2735.2184,8,12,3,4
2735.2468,4,6,8,4
2735.2755,3,0,5,2
2735.304,5,4,11,5
2735.3288,2,2,4,6
2735.3574,4,3,4,7
2735.386,2,7,5,8
2735.4149,10,7,4,3
2735.4433,9,6,3,5
2735.4681,3,5,8,3
2735.4967,5,4,8,4
2735.5253,1,5,4,8
2735.554,5,4,1,3
2735.5787,7,5,2,3
2735.6073,4,3,3,8
2735.636,11,2,4,2
2735.6646,1,5,2,2
2735.6932,5,5,4,5
2735.718,2,2,8,2
2735.7464,4,2,3,6
2735.7752,4,5,6,6
2735.8038,4,5,2,2
2735.8325,5,4,5,4
2735.8572,6,2,5,6
2735.8858,7,7,5,4
2735.9144,6,9,4,6
2735.9432,4,3,9,7
2735.968,6,3,7,5
2735.9964,5,2,4,7
2736.0251,3,4,6,7
2736.0537,4,3,5,4
2736.0823,3,6,2,4
2736.107,8,7,1,4
2736.1357,4,9,7,6
2736.1642,5,3,4,5
2736.193,4,7,5,10
2736.2216,3,2,6,6
2736.2463,6,5,4,6
2736.2749,10,3,4,5
2736.3035,2,3,5,5
2736.3321,6,5,4,6
2736.3608,3,5,5,2
2736.3855,4,7,2,7
2736.4142,6,5,3,4
2736.4428,5,2,5,1
2736.4714,4,4,4,3
2736.5001,10,2,3,8
2736.5247,7,4,2,5
2736.5534,7,4,8,3
2736.5821,2,4,7,5
2736.6106,3,5,5,4
2736.6354,8,3,5,5
2736.664,4,4,5,1
2736.6926,8,3,0,6
2736.7215,10,7,4,3
2736.7499,1,6,0,6
2736.7746,7,4,6,5
2736.8033,1,3,8,5
2736.8319,5,5,6,3
2736.8605,3,1,2,3
2736.8852,5,1,3,4
2736.9138,7,1,3,4
2736.9426,10,3,5,4
2736.9711,5,6,3,5
2736.9997,6,4,9,4
2737.0246,3,6,6,6
2737.0529,1,3,5,6
2737.0817,0,3,2,2
2737.1104,5,4,4,5
2737.139,6,5,5,4
2737.1677,11,3,7,3
2737.1924,6,7,5,6
2737.221,6,5,8,8
2737.2498,3,2,2,4
2737.2784,3,2,4,7
2737.303,5,2,3,5
2737.3316,8,3,5,3
2737.3603,5,2,6,5
2737.3888,7,2,1,3
2737.4136,3,4,5,4
2737.4422,4,1,7,3
2737.4709,3,1,6,4
2737.4995,5,2,6,7
2737.5281,5,4,4,3
2737.5529,6,3,6,1
2737.5815,3,2,6,4
2737.6101,10,6,4,4
2737.6387,4,5,3,1
2737.6674,5,0,6,6
2737.6921,3,3,8,5
2737.7207,6,0,6,8
2737.7494,4,5,2,5
2737.7779,4,8,3,5
2737.8029,2,4,3,4
2737.8313,5,5,2,4
2737.86,10,9,2,8
2737.8886,6,3,9,2
2737.9172,2,3,8,4
2737.942,6,4,3,8
2737.9705,4,5,6,5
2737.9992,2,6,4,3
2738.0283,8,4,1,3
2738.0564,8,5,2,4
2738.0852,9,11,3,5
2738.1098,5,2,8,4
2738.1384,4,7,7,5
2738.167,9,7,0,8
2738.1918,6,8,4,7
2738.2204,6,7,7,6
2738.2491,6,5,6,5
2738.2777,6,3,4,5
2738.3063,8,9,5,8
2738.335,4,8,10,4
2738.3596,1,4,2,7
2738.3883,4,5,4,5
2738.417,4,5,4,5
2738.4456,4,7,4,6
2738.4703,9,5,6,6
2738.4989,6,9,3,3
2738.5275,3,7,8,3
2738.5564,2,9,10,4
2738.5848,6,8,3,6
2738.6096,5,8,3,5
2738.6385,1,9,4,2
2738.6668,7,4,4,4
2738.6955,7,4,5,2
2738.7202,6,7,5,3
2738.7488,7,7,7,2
2738.7774,7,3,5,3
2738.8059,4,5,4,4
2738.8347,6,3,4,3
2738.8595,3,8,3,5
2738.888,4,3,9,4
2738.9166,9,5,5,7
2738.9453,4,7,3,1
2738.9739,3,9,11,5
2738.9987,4,8,6,7
2739.0273,4,8,4,9
2739.0559,3,8,5,5
2739.0847,4,7,3,4
2739.1094,6,9,2,4
2739.1378,5,7,8,3
2739.1666,7,9,6,6
2739.1952,6,9,6,6
2739.2238,2,3,4,9
2739.2485,3,4,4,6
2739.2772,2,7,3,7
2739.3058,2,8,4,7
2739.3344,5,6,6,5
2739.363,8,8,3,6
2739.3917,4,11,6,1
2739.4164,7,5,6,6
2739.445,2,8,2,5
2739.4736,0,8,4,4
2739.4984,8,3,0,7
2739.5269,5,4,3,3
2739.5557,9,3,9,3
2739.5843,9,6,4,5
2739.6129,7,6,5,2
2739.6379,7,8,5,2
2739.6661,4,4,9,6
2739.6949,7,5,8,5
2739.7235,9,7,3,4
2739.7521,6,7,9,2
2739.7808,11,6,3,3
2739.8054,8,2,4,2
2739.8342,10,9,5,0
2739.8629,6,5,7,2
2739.8914,6,3,6,10
2739.9161,5,5,6,0
2739.9447,6,5,6,7
2739.9734,10,4,5,2
2740.002,9,5,8,4
2740.0306,8,10,4,5
2740.0553,7,6,8,3
2740.084,6,5,4,8
2740.1125,7,7,8,6
2740.1412,3,8,3,4
2740.1699,6,6,7,11
2740.1947,7,6,3,3
2740.2233,5,12,7,6
2740.2519,5,8,13,1
2740.2805,7,7,11,8
2740.3053,6,6,8,4
2740.3338,7,6,5,5
2740.3625,13,5,5,7
2740.3913,10,8,4,0
2740.4198,3,3,10,4
2740.4484,7,5,4,10
2740.4731,8,5,5,1
2740.5018,6,6,7,7
2740.5303,5,4,7,7
2740.5591,12,7,3,5
2740.5837,5,8,5,4
2740.6124,9,4,8,5
2740.641,7,8,7,8
2740.6696,7,4,1,7
2740.6943,8,5,5,4
2740.723,8,6,6,5
2740.7556,10,10,6,3
2740.7803,6,10,2,3
2740.8088,6,5,8,2
2740.8335,6,6,6,4
2740.8622,6,6,7,9
2740.8908,6,3,4,4
2740.9194,6,6,4,6
2740.9482,11,3,5,5
2740.9729,8,6,3,4
2741.0014,8,8,2,2
2741.0301,7,4,8,5
2741.0588,6,11,6,12
2741.0874,10,6,4,2
2741.1121,5,6,5,4
2741.1408,10,7,2,3
2741.1695,6,8,2,5
2741.1979,5,5,6,6
2741.2228,7,6,7,4
2741.2514,7,4,4,6
2741.28,8,11,2,4
2741.3086,5,9,6,4
2741.3372,6,8,4,4
2741.3659,10,10,6,5
2741.3906,8,12,7,5
2741.4192,6,13,5,8
2741.4479,6,13,3,6
2741.4765,5,12,6,5
2741.5052,8,12,4,2
2741.5299,7,15,6,4
2741.5585,7,10,9,4
2741.5871,2,4,6,7
2741.6158,8,11,5,3
2741.6405,9,6,4,4
2741.6691,8,6,3,2
2741.698,7,7,2,4
2741.7263,7,9,2,6
2741.7549,8,4,8,4
2741.7797,8,9,7,5
2741.8083,6,3,6,9
2741.8369,8,3,7,1
2741.8656,5,5,5,4
2741.8902,4,4,7,5
2741.923,12,8,3,5
2741.9476,6,9,5,6
2741.9762,5,5,7,3
2742.0048,9,6,9,8
2742.0296,6,6,8,7
2742.0584,9,6,7,2
2742.0869,10,7,2,0
2742.1154,8,5,3,4
2742.144,8,5,5,4
2742.1727,8,11,8,6
2742.1974,2,5,9,5
2742.2263,5,6,10,9
2742.2547,8,8,6,7
2742.2834,13,4,5,3
2742.3083,9,5,5,4
2742.3365,7,6,6,3
2742.3653,7,8,8,4
2742.394,5,4,8,3
2742.4186,2,5,6,9
2742.4473,6,4,3,4
2742.476,4,6,6,5
2742.5045,9,7,6,5
2742.5333,9,5,3,7
2742.558,8,5,6,6
2742.5865,4,8,3,1
2742.6152,7,3,9,6
2742.6438,3,5,6,9
2742.6724,4,5,6,8
2742.6972,9,6,4,5
2742.7257,5,2,5,2
2742.7545,10,5,4,2
2742.783,9,5,6,4
2742.8117,8,10,5,7
2742.8404,8,6,12,5
2742.865,5,6,6,6
2742.8937,8,10,2,5
2742.9223,6,6,6,3
2742.9509,12,4,5,2
2742.9757,6,6,6,3
2743.0045,7,6,9,4
2743.0329,8,4,8,4
2743.0616,5,6,5,5
2743.0863,7,7,4,6
2743.1149,3,8,6,5
2743.1435,2,6,2,6
2743.1722,12,7,6,5
2743.2009,4,11,7,4
2743.2254,5,5,7,3
2743.2542,5,7,7,8
2743.2828,7,4,8,3
2743.3113,4,7,3,6
2743.3361,9,5,6,3
2743.3687,10,8,8,2
2743.3934,5,9,5,6
2743.4221,10,7,11,4
2743.4506,7,8,4,8
2743.4754,2,4,7,3
2743.504,7,6,4,3
2743.5329,8,6,5,2
2743.5613,9,7,6,5
2743.5899,7,4,8,4
2743.6186,7,10,8,6
2743.644,6,5,7,0
2743.6719,8,7,4,7
2743.7005,7,4,8,2
2743.7292,5,5,5,6
2743.7539,8,4,7,2
2743.7826,10,4,6,3
2743.8112,7,7,5,5
2743.8398,5,3,9,1
2743.8645,7,4,9,5
2743.8931,4,4,6,9
2743.9218,8,6,7,2
2743.9504,8,6,6,4
2743.9791,10,4,6,4
2744.0077,11,7,2,4
2744.0363,6,10,10,5
2744.0612,5,8,5,9
2744.0897,5,11,4,3
2744.1184,5,12,2,3
2744.1469,7,12,6,2
2744.1756,10,14,4,5
2744.2043,8,10,13,6
2744.229,6,10,5,9
2744.258,5,10,3,3
2744.2865,11,11,5,5
2744.311,8,16,4,5
2744.3396,6,9,11,5
2744.3686,7,11,4,10
2744.3968,8,12,4,3
2744.4254,7,12,2,4
2744.4541,10,9,4,3
2744.479,9,11,6,4
2744.5075,6,9,4,6
2744.5361,8,10,9,5
2744.5647,6,13,5,7
2744.5895,6,12,4,2
2744.6181,8,11,3,4
2744.6467,4,12,9,4
2744.6754,7,10,6,7
2744.704,8,11,8,2
2744.7287,6,15,7,2
2744.7613,11,15,4,4
2744.786,10,10,6,5
2744.8148,4,12,6,5
2744.8395,6,8,4,3
2744.8682,9,10,5,3
2744.9005,11,11,3,2
2744.9253,9,13,2,3
2744.9546,8,9,11,7
2744.9825,6,11,6,3
2745.0072,4,11,6,2
2745.0359,6,12,3,3
2745.0646,11,11,3,5
2745.0931,7,13,6,7
2745.1217,7,14,9,9
2745.1504,6,12,4,4
2745.1751,6,11,9,1
2745.2037,8,9,6,5
2745.2325,12,11,5,5
2745.261,10,8,9,6
2745.2896,6,12,5,6
2745.3144,7,10,5,5
2745.3431,7,12,6,3
2745.3717,10,10,9,2
2745.4003,6,12,10,1
2745.429,12,12,4,9
2745.4537,8,10,6,2
2745.4823,5,11,7,3
2745.5109,9,13,5,6
2745.5396,6,11,10,7
2745.5685,6,12,5,8
2745.593,9,7,5,5
2745.6216,6,12,5,5
2745.6502,12,12,7,6
2745.6788,8,17,5,4
2745.7076,7,12,11,6
2745.7321,4,9,3,4
2745.7608,7,10,2,3
2745.7895,11,10,5,3
2745.8182,5,12,5,4
2745.8468,7,12,8,5
2745.8754,10,12,4,4
2745.9001,6,12,6,2
2745.9286,2,9,6,2
2745.9574,10,12,5,2
2745.9859,6,14,5,3
2746.0107,5,11,6,6
2746.0393,5,10,5,8
2746.0681,9,13,7,6
2746.0967,5,12,7,4
2746.1252,9,13,4,4
2746.1499,7,10,9,1
2746.1785,7,10,7,9
2746.2072,7,15,7,4
2746.2358,9,12,4,1
2746.2645,5,12,5,4
2746.2891,3,15,3,5
2746.3179,6,11,9,5
2746.3465,4,9,6,5
2746.3751,8,11,6,2
2746.3998,8,7,6,3
2746.4286,10,9,6,1
2746.4571,7,13,9,2
2746.4856,6,7,7,4
2746.5104,6,8,6,7
2746.539,6,5,6,5
2746.5677,8,1,6,3
2746.5963,5,6,4,4
2746.6249,7,4,6,5
2746.6497,9,2,4,4
2746.6783,5,6,5,10
2746.7069,7,6,6,4
2746.7355,5,8,5,6
2746.7641,6,8,8,9
2746.7889,3,6,3,4
2746.8175,8,5,6,2
2746.8462,9,5,5,2
2746.875,8,5,6,5
2746.8996,5,9,3,2
2746.9285,2,5,7,2
2746.9568,9,7,8,4
2746.9854,8,1,8,6
2747.0141,10,6,4,4
2747.0388,6,5,6,4
2747.0674,11,7,6,0
2747.0961,10,5,7,5
2747.1247,8,5,7,3
2747.1532,8,7,8,1
2747.1781,3,4,9,7
2747.2066,9,6,4,2
2747.2353,5,4,6,2
2747.2638,6,6,7,4
2747.2926,11,7,6,5
2747.3173,8,6,7,0
2747.3459,7,2,10,3
2747.3745,3,4,4,8
2747.4032,5,5,5,6
2747.4281,7,5,8,0
2747.4564,4,8,6,3
2747.4852,8,7,3,4
2747.5138,6,4,2,5
2747.5423,8,9,6,4
2747.571,4,6,10,6
2747.5956,6,4,5,7
2747.6243,4,4,5,7
2747.6532,8,7,6,6
2747.6816,8,6,7,4
2747.7063,7,6,6,5
2747.735,2,7,6,3
2747.7636,7,9,7,5
2747.7922,4,7,8,5
2747.8169,0,6,7,7
2747.8455,8,4,7,7
2747.8742,6,2,6,6
2747.9028,6,7,9,5
2747.9314,8,3,4,4
2747.9564,8,6,7,4
2747.9848,6,8,6,3
2748.0135,9,5,10,4
2748.042,5,9,3,4
2748.0707,9,6,8,7
2748.0955,5,9,7,7
2748.1241,2,7,8,4
2748.1527,10,4,9,3
2748.1815,6,7,7,6
2748.2099,6,4,9,2
2748.2347,8,4,8,5
2748.2634,10,9,7,5
2748.2919,6,3,5,6
2748.3206,10,7,7,2
2748.3492,10,6,1,3
2748.3739,7,7,4,5
2748.4026,8,6,8,3
2748.4312,6,6,8,6
2748.4599,4,5,3,8
2748.4844,8,4,4,3
2748.5132,8,6,8,3
2748.5418,8,5,5,4
2748.5705,11,8,3,4
2748.5991,4,7,4,6
2748.6281,4,3,11,3
2748.6524,8,4,7,8
2748.6811,6,5,4,1
2748.7098,5,8,5,7
2748.7346,6,5,7,2
2748.767,10,6,2,4
2748.7917,6,8,7,5
